153	130	2	259	AREQUIPA	0	2.701	3701.5		27819	3701.5	2012-05-29 00:00:00.000000	3	3701.5	0	5	\N	2012-05-29 00:00:00.000000	\N	\N
153	130	2	163027	AREQUIPA	0	2.701	3000		27820	3000	2012-05-30 00:00:00.000000	1	3000	0	5	\N	2012-05-30 00:00:00.000000	\N	\N
153	130	2	129	AREQUIPA	0	2.71	236.4		27821	236.4	2012-06-01 00:00:00.000000	3	236.4	0	5	\N	2012-06-01 00:00:00.000000	\N	\N
153	130	2	124	AREQUIPA	0	2.71	2500.15		27822	2500.15	2012-06-01 00:00:00.000000	3	2500.15	0	5	\N	2012-06-01 00:00:00.000000	\N	\N
153	130	2	127	AREQUIPA	0	2.71	2504.8		27823	2504.8	2012-06-01 00:00:00.000000	3	2504.8	0	5	\N	2012-06-01 00:00:00.000000	\N	\N
153	130	2	128	AREQUIPA	0	2.71	2498.6		27824	2498.6	2012-06-01 00:00:00.000000	3	2498.6	0	5	\N	2012-06-01 00:00:00.000000	\N	\N
153	130	2	163224	AREQUIPA	0	2.709	3495.25		27825	3495.25	2012-06-04 00:00:00.000000	1	3495.25	0	5	\N	2012-06-04 00:00:00.000000	\N	\N
153	130	2	163221	AREQUIPA	0	2.709	3000		27826	3000	2012-06-04 00:00:00.000000	1	3000	0	5	\N	2012-06-04 00:00:00.000000	\N	\N
153	130	2	163218	AREQUIPA	0	2.709	3000		27827	3000	2012-06-04 00:00:00.000000	1	3000	0	5	\N	2012-06-04 00:00:00.000000	\N	\N
153	130	2	163227	AREQUIPA	0	2.709	2000		27828	2000	2012-06-04 00:00:00.000000	1	2000	0	5	\N	2012-06-04 00:00:00.000000	\N	\N
153	130	2	73	AREQUIPA	0	2.704	2400		27829	2400	2012-06-05 00:00:00.000000	3	2400	0	5	\N	2012-06-05 00:00:00.000000	\N	\N
153	130	2	182	AREQUIPA	0	2.675	157.35		27830	157.35	2012-06-08 00:00:00.000000	3	157.35	0	5	\N	2012-06-08 00:00:00.000000	\N	\N
153	130	2	183	AREQUIPA	0	2.675	162		27831	162	2012-06-08 00:00:00.000000	3	162	0	5	\N	2012-06-08 00:00:00.000000	\N	\N
153	130	2	184	AREQUIPA	0	2.675	822.55		27832	822.55	2012-06-08 00:00:00.000000	3	822.55	0	5	\N	2012-06-08 00:00:00.000000	\N	\N
153	130	2	185	AREQUIPA	0	2.675	1681.15		27833	1681.15	2012-06-08 00:00:00.000000	3	1681.15	0	5	\N	2012-06-08 00:00:00.000000	\N	\N
153	130	2	213	AREQUIPA	0	2.683	3000		27834	3000	2012-06-07 00:00:00.000000	3	3000	0	5	\N	2012-06-07 00:00:00.000000	\N	\N
153	130	2	163388	AREQUIPA	0	2.683	3500		27836	3500	2012-06-09 00:00:00.000000	1	3500	0	5	\N	2012-06-09 00:00:00.000000	\N	\N
153	130	2	163391	AREQUIPA	0	2.683	3745		27837	3745	2012-06-09 00:00:00.000000	1	3745	0	5	\N	2012-06-09 00:00:00.000000	\N	\N
153	130	2	218	AREQUIPA	0	2.683	2800		27838	2800	2012-06-07 00:00:00.000000	3	2800	0	5	\N	2012-06-07 00:00:00.000000	\N	\N
153	130	2	100	AREQUIPA	0	2.683	741.66		27839	741.66	2012-06-11 00:00:00.000000	3	741.66	0	5	\N	2012-06-11 00:00:00.000000	\N	\N
205	181	2	169	LARAPA	0	2.61	3038.1		27894	3038.1	2012-11-06 00:00:00.000000	1	3038.1	0	3	\N	2012-11-06 00:00:00.000000	\N	\N
46	47	2	169674	JULIACA	0	2.61	3000		27895	3000	2012-11-07 00:00:00.000000	1	3000	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
31	31	2	169734	JULIACA	0	2.61	3000		27896	3000	2012-11-08 00:00:00.000000	1	3000	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
31	31	2	169731	JULIACA	0	2.61	3000		27897	3000	2012-11-08 00:00:00.000000	1	3000	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
31	31	2	169752	JULIACA	0	2.61	3000		27898	3000	2012-11-09 00:00:00.000000	1	3000	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
31	31	2	169749	JULIACA	0	2.61	3000		27899	3000	2012-11-09 00:00:00.000000	1	3000	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
31	31	2	169746	JULIACA	0	2.61	3000		27900	3000	2012-11-09 00:00:00.000000	1	3000	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
102	86	2	169833	JULIACA	0	2.61	3000		27901	3000	2012-11-10 00:00:00.000000	1	3000	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
102	86	2	169839	JULIACA	0	2.61	2500		27902	2500	2012-11-10 00:00:00.000000	1	2500	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
102	86	2	169830	JULIACA	0	2.61	3000		27903	3000	2012-11-10 00:00:00.000000	1	3000	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
102	86	2	169836	JULIACA	0	2.61	3000		27904	3000	2012-11-10 00:00:00.000000	1	3000	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
26	26	2	169815	AREQUIPA	0	2.61	2500		27905	2500	2012-11-10 00:00:00.000000	1	2500	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
26	26	2	169818	AREQUIPA	0	2.61	2500		27906	2500	2012-11-10 00:00:00.000000	1	2500	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
26	26	2	169821	AREQUIPA	0	2.61	2450		27907	2450	2012-11-10 00:00:00.000000	1	2450	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
26	26	2	169812	AREQUIPA	0	2.61	2500		27908	2500	2012-11-10 00:00:00.000000	1	2500	0	3	\N	2012-11-12 00:00:00.000000	\N	\N
145	122	2	169933	JULIACA	0	2.61	785.3		27909	785.3	2012-11-10 00:00:00.000000	1	785.3	0	3	\N	2012-11-10 00:00:00.000000	\N	\N
205	181	2	174533	LARAPA	0	2.61	2855		28926	2855	2013-02-19 00:00:00.000000	1	2855	0	5	\N	2013-02-19 00:00:00.000000	2000-01-01 00:00:00	0
116	98	2	174577	JULIACA	0	2.61	1984.6		28927	1984.6	2013-02-20 00:00:00.000000	1	1984.6	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
42	43	2	174594	JULIACA	0	2.61	2000		28928	2000	2013-02-20 00:00:00.000000	1	2000	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
42	43	2	N/V	JULIACA	0	2.61	2740		28929	2740	2013-02-20 00:00:00.000000	1	2740	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
42	43	2	174481	JULIACA	0	2.61	1760		28930	1760	2013-02-16 00:00:00.000000	1	1760	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
48	49	2	174600	SAN CAMILO	0	2.61	4561.59		28931	4561.59	2013-02-20 00:00:00.000000	1	4561.59	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
169	144	2	174580	TRUJILLO	0	2.61	1280		28932	1280	2013-02-20 00:00:00.000000	1	1280	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
244	215	2	174571	JULIACA	0	2.61	970.3		28933	970.3	2013-02-20 00:00:00.000000	1	970.3	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
48	49	2	9619	SAN CAMILO	0	2.61	6600		28934	6600	2013-02-14 00:00:00.000000	10	6600	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
48	49	2	9637	SAN CAMILO	0	2.61	10000		28935	10000	2013-02-18 00:00:00.000000	10	10000	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
48	49	2	174502	SAN CAMILO	0	2.61	21694.2		28936	21694.2	2013-02-18 00:00:00.000000	1	21694.2	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
48	49	2	174591	SAN CAMILO	0	2.61	7706.9		28937	7706.9	2013-02-20 00:00:00.000000	1	7706.9	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
48	49	2	174616	SAN CAMILO	0	2.61	5130.13		28938	5130.13	2013-02-21 00:00:00.000000	1	5130.13	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
26	26	2	174512	AREQUIPA	0	2.61	2500		28939	2500	2013-02-19 00:00:00.000000	1	2500	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
26	26	2	174515	AREQUIPA	0	2.61	2500		28940	2500	2013-02-19 00:00:00.000000	1	2500	0	5	\N	2013-02-21 00:00:00.000000	2000-01-01 00:00:00	0
25	24	2	170028	AREQUIPA	0	2.61	2500		27948	2500	2012-11-14 00:00:00.000000	1	2500	0	3	\N	2012-11-15 00:00:00.000000	\N	\N
25	24	2	170031	AREQUIPA	0	2.61	2500		27949	2500	2012-11-14 00:00:00.000000	1	2500	0	3	\N	2012-11-15 00:00:00.000000	\N	\N
10	7	2	0500010032051059	TRUJILLO	0	2.62	3398		27950	3398	2012-11-16 00:00:00.000000	3	3398	0	5	\N	2012-11-16 00:00:00.000000	\N	\N
31	31	2	170121	JULIACA	0	2.62	3000		27951	3000	2012-11-16 00:00:00.000000	1	3000	0	3	\N	2012-11-16 00:00:00.000000	\N	\N
31	31	2	170118	JULIACA	0	2.62	3000		27952	3000	2012-11-16 00:00:00.000000	1	3000	0	3	\N	2012-11-16 00:00:00.000000	\N	\N
31	31	2	170124	JULIACA	0	2.62	3000		27953	3000	2012-11-16 00:00:00.000000	1	3000	0	3	\N	2012-11-16 00:00:00.000000	\N	\N
153	130	2	27041	AREQUIPA	0	2.61	5000		27954	5000	2012-11-15 00:00:00.000000	6	5000	0	5	\N	2012-11-15 00:00:00.000000	\N	\N
153	130	2	273103	AREQUIPA	0	2.61	5000		27955	5000	2012-11-15 00:00:00.000000	6	5000	0	5	\N	2012-11-15 00:00:00.000000	\N	\N
153	130	2	84629	AREQUIPA	0	2.62	5000		27957	5000	2012-11-16 00:00:00.000000	6	5000	0	3	\N	2012-11-16 00:00:00.000000	\N	\N
144	121	2	170153	PUNO	0	2.62	2500		27958	2500	2012-11-16 00:00:00.000000	1	2500	0	3	\N	2012-11-16 00:00:00.000000	\N	\N
40	41	2	170170	JULIACA	0	2.62	2500		27959	2500	2012-11-17 00:00:00.000000	1	2500	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
26	26	2	170167	AREQUIPA	0	2.62	2500		27960	2500	2012-11-17 00:00:00.000000	1	2500	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
26	26	2	170164	AREQUIPA	0	2.62	2500		27961	2500	2012-11-17 00:00:00.000000	1	2500	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
26	26	2	170158	AREQUIPA	0	2.62	2500		27962	2500	2012-11-17 00:00:00.000000	1	2500	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
26	26	2	170161	AREQUIPA	0	2.62	2500		27963	2500	2012-11-17 00:00:00.000000	1	2500	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
41	42	2	170173	JULIACA	0	2.62	3000		27964	3000	2012-11-17 00:00:00.000000	1	3000	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
41	42	2	170176	JULIACA	0	2.62	2800		27965	2800	2012-11-17 00:00:00.000000	1	2800	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
145	122	2	170203	JULIACA	0	2.62	1842.9		27966	1842.9	2012-11-17 00:00:00.000000	1	1842.9	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
186	161	2	170200	JULIACA	0	2.62	1647.9		27967	1647.9	2012-11-17 00:00:00.000000	1	1647.9	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
186	161	2	170197	JULIACA	0	2.62	2000		27968	2000	2012-11-17 00:00:00.000000	1	2000	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
42	43	2	170185	JULIACA	0	2.62	2500		27969	2500	2012-11-17 00:00:00.000000	1	2500	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
42	43	2	170182	JULIACA	0	2.62	2500		27970	2500	2012-11-17 00:00:00.000000	1	2500	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
42	43	2	170188	JULIACA	0	2.62	3000		27972	3000	2012-11-17 00:00:00.000000	1	3000	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
42	43	2	170191	JULIACA	0	2.62	3000		27973	3000	2012-11-17 00:00:00.000000	1	3000	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
8	5	2	170179	JULIACA	0	2.62	9000		27974	9000	2012-11-17 00:00:00.000000	1	9000	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
32	32	2	170194	JULIACA	0	2.62	8000		27975	8000	2012-11-17 00:00:00.000000	1	8000	0	3	\N	2012-11-17 00:00:00.000000	\N	\N
